system:index,mangrove_1996_area,mangrove_2020_area,mangrove_gain,mangrove_loss,reef_1996_area,reef_2020_area,reef_gain,reef_loss,seagrass_1996_area,seagrass_2020_area,seagrass_gain,seagrass_loss,1996_0.0,1996_0.5,1996_1.0,1996_1.5,2020_0.0,2020_0.5,2020_1.0,2020_1.5,total_loss,total_gain,per_loss,per_gain,percent_loss,percent_gain,seascape_size
"-1,965,410",0,0,0,0,0,0,0,0,9.55232123,21.06410234,13.03832772,1.52654661,S,S,S,S,S,S,S,S,1.52654661,13.03832772,15.98089693,136.4938155,6.106186439,52.15331089,25
"-1,964,410",0,0,0,0,0,0,0,0,11.59330915,19.2820333,10.71115495,3.022430806,S,S,S,S,S,S,S,S,3.022430806,10.71115495,26.07047537,92.39083347,12.08972323,42.84461981,25
"-1,963,410",0,0,0,0,0,0,0,0,6.077451266,18.06535882,14.36807244,2.380164889,S,S,S,S,S,S,S,S,2.380164889,14.36807244,39.16386631,236.4160865,9.520659554,57.47228976,25
"-1,962,410",0,0,0,0,0,0,0,0,1.191814812,21.03288388,19.88268037,0.041611297,S,S,S,S,S,S,S,S,0.041611297,19.88268037,3.491423045,1668.269279,0.166445187,79.53072148,25
"-1,961,410",0,0,0,0,0,0,0,0,0.909758761,20.91753527,20.03410082,0.026324314,S,S,S,S,S,S,S,S,0.026324314,20.03410082,2.893548832,2202.133321,0.105297255,80.13640329,25
"-1,960,410",0.048399624,0.048399624,0,0,0,0,0,0,0.103330035,16.40180927,16.30697229,0.008493054,MS,N,N,N,MS,S,S,S,0.008493054,16.30697229,5.597490995,10747.38611,0.033972216,65.22788914,25
"-1,959,410",0.410125834,0.410125834,0,0,0,0,0,0,0,8.617838145,8.617838145,0,M,M,M,M,MS,MS,MS,MS,0,8.617838145,0,2101.266838,0,34.47135258,25
"-1,958,410",0.263005573,0.263005573,0,0,0,0,0,0,0,0.422943635,0.422943635,0,M,M,M,N,MS,MS,MS,S,0,0.422943635,0,160.8116627,0,1.691774539,25
"-1,957,410",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,956,410",0.159955984,0.159955984,0,0,0,0,0,0,0,0,0,0,M,M,N,N,M,M,N,N,0,0,0,0,0,0,25
"-1,955,410",6.537950675,6.353383664,0.004246019,0.18881303,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.18881303,0.004246019,2.887954336,0.064944188,0.755252122,0.016984076,25
"-1,954,410",0.491391517,0.436761643,0.003396546,0.05802642,1.548376801,0.529343138,0.337984206,1.357017869,0.878637851,0.65360411,0.444704902,0.669738643,MSR,MSR,MSR,MSR,MSR,MSR,MSR,MSR,2.084782931,0.786085654,71.43566763,26.93544382,8.339131726,3.144342617,25
"-1,953,410",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,952,410",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,951,410",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,950,410",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,949,410",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,948,410",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,947,410",0,0,0,0,4.192574773,0.418649933,0.090862787,3.864787628,1.488928673,0.326366942,0.287305272,1.449867004,SR,SR,SR,SR,SR,SR,SR,R,5.314654632,0.37816806,93.5431032,6.656126562,21.25861853,1.512672239,25
"-1,946,410",0,0,0,0,7.95451556,0.447269076,0.048406498,7.555652982,5.60630508,0.457174048,0.430848269,5.579979301,SR,SR,SR,SR,SR,SR,SR,SR,13.13563228,0.479254767,96.86458238,3.534113309,52.54252913,1.917019068,25
"-1,945,410",0,0,0,0,5.619250752,1.757598007,0.8894112,4.751063946,4.449314204,1.517288394,1.213547757,4.145573567,SR,SR,SR,SR,SR,SR,SR,SR,8.896637512,2.102958957,88.36053152,20.88638218,35.58655005,8.411835828,25
"-1,944,410",0,0,0,0,0.163032821,0.030568308,0.014435018,0.146899531,0.042456819,0.008491217,0.008491217,0.042456819,SR,R,N,N,SR,N,N,N,0.18935635,0.022926235,92.1488548,11.15688119,0.7574254,0.091704942,25
"-1,943,410",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,982,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,981,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,980,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,979,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,978,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,977,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,976,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,975,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,974,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,973,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,972,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,971,411",0.727337329,0.614411063,0.000848998,0.113775263,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.113775263,0.000848998,15.64270916,0.116726856,0.455101053,0.003395992,25
"-1,970,411",2.791097594,2.708468932,0.006791373,0.089420035,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.089420035,0.006791373,3.203758808,0.243322663,0.357680141,0.027165494,25
"-1,969,411",2.285940332,2.246887355,0,0.039052977,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.039052977,0,1.708398791,0,0.156211907,0,25
"-1,968,411",1.724035354,1.659511592,0.000848978,0.06537274,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.06537274,0.000848978,3.791844515,0.049243654,0.261490961,0.003395914,25
"-1,967,411",6.557956666,6.446739158,0.001697972,0.112915481,0,0,0,0,0.23206093,0.346672672,0.236584277,0.121972535,MS,MS,M,M,MS,MS,MS,M,0.234888016,0.23828225,3.459313804,3.509302393,0.939552064,0.953128999,25
"-1,966,411",0.012452855,0.00990569,0,0.002547166,0,0,0,0,2.352078018,13.50369139,11.72696316,0.575349787,MS,S,S,S,MS,S,S,S,0.577896953,11.72696316,24.44023716,495.9530575,2.311587813,46.90785264,25
"-1,965,411",0,0,0,0,0,0,0,0,7.860162285,19.31504019,12.36103678,0.906158875,S,S,S,S,S,S,S,S,0.906158875,12.36103678,11.52850084,157.261852,3.624635502,49.44414711,25
"-1,964,411",0,0,0,0,0,0,0,0,19.7478431,12.41971321,2.298622606,9.626752494,S,S,S,S,S,S,S,S,9.626752494,2.298622606,48.74837442,11.63986666,38.50700997,9.194490424,25
"-1,963,411",0,0,0,0,0,0,0,0,10.13219607,13.15011253,9.000130996,5.982214539,S,S,S,S,S,S,S,S,5.982214539,9.000130996,59.04163814,88.82705125,23.92885816,36.00052398,25
"-1,962,411",0,0,0,0,0,0,0,0,0.296288391,20.81961154,20.5643549,0.04103175,S,S,S,N,S,S,S,S,0.04103175,20.5643549,13.84858511,6940.654958,0.164127001,82.25741959,25
"-1,961,411",5.524050351,5.20058855,0.010188005,0.333649806,0,0,0,0,0.988302242,3.841198854,3.255066244,0.402169633,MS,MS,MS,MS,MS,MS,MS,MS,0.735819438,3.265254249,11.29882677,50.1393959,2.943277753,13.061017,25
"-1,960,411",11.81172716,11.80153867,0,0.010188492,0,0,0,0,0,0.050663633,0.050663633,0,M,M,M,M,MS,M,M,M,0.010188492,0.050663633,0.086257428,0.428926543,0.040753969,0.202654532,25
"-1,959,411",13.78540027,13.73615979,0,0.049240475,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.049240475,0,0.357192929,0,0.196961901,0,25
"-1,958,411",0.464074093,0.447944973,0,0.016129119,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.016129119,0,3.475548246,0,0.064516476,0,25
"-1,957,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,956,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,955,411",6.894422159,6.865836155,0,0.028586004,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.028586004,0,0.414625089,0,0.114344016,0,25
"-1,954,411",1.43544194,1.432611567,0,0.002830373,2.001678165,0.668737864,0.48025776,1.813198061,1.075717188,0.486493409,0.265743498,0.854967278,MSR,MSR,MSR,MSR,MSR,MSR,MSR,MSR,2.670995712,0.746001258,59.18661672,16.53064823,10.68398285,2.984005034,25
"-1,953,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,952,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,951,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,950,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,949,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,948,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,947,411",0,0,0,0,2.958335248,0.294614388,0.091405585,2.755126445,4.168337806,0.58192315,0.35855973,3.944974386,SR,SR,SR,SR,SR,SR,SR,S,6.700100831,0.449965315,94.01442693,6.31382009,26.80040332,1.799861261,25
"-1,946,411",0,0,0,0,1.572927184,0.192993738,0.156489041,1.536422486,11.26553656,0.947606431,0.398713213,10.71664335,SR,SR,SR,SR,SR,SR,S,S,12.25306583,0.555202254,95.44028066,4.324522506,49.01226333,2.220809014,25
"-1,945,411",0,0,0,0,4.946042052,0.532352198,0.359148496,4.77283835,6.153926782,0.719120685,0.543087758,5.977893855,SR,SR,SR,SR,SR,SR,SR,SR,10.75073221,0.902236254,96.85371527,8.128277363,43.00292882,3.608945014,25
"-1,944,411",0,0,0,0,1.522262896,0.887493898,0.575911004,1.210680002,0.764075997,0.569377935,0.377512982,0.572211044,SR,SR,SR,SR,SR,SR,SR,SR,1.782891046,0.953423986,77.98017396,41.70090396,7.131564184,3.813695944,25
"-1,943,411",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,982,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,981,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,980,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,979,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,978,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,977,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,976,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,975,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,974,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,973,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,972,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,971,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,970,412",0.587984351,0.566196804,0.001697776,0.023485322,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.023485322,0.001697776,3.994208683,0.2887451,0.093941289,0.006791102,25
"-1,969,412",0.967895791,0.951769485,0.000848753,0.016975059,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.016975059,0.000848753,1.753810602,0.087690535,0.067900236,0.003395011,25
"-1,968,412",3.224784608,3.205262911,0.010185158,0.029706855,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.029706855,0.010185158,0.921204316,0.315839947,0.118827419,0.040740631,25
"-1,967,412",0.922612593,0.666285924,0.000848724,0.257175392,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.257175392,0.000848724,27.87468911,0.091991374,1.02870157,0.003394896,25
"-1,966,412",0,0,0,0,0,0,0,0,0.276167239,1.411360728,1.260543518,0.125350028,S,S,S,N,S,S,S,S,0.125350028,1.260543518,45.38917377,456.4420901,0.501400113,5.04217407,25
"-1,965,412",0,0,0,0,0,0,0,0,5.726590648,16.09578458,11.22168756,0.852493635,S,S,S,S,S,S,S,S,0.852493635,11.22168756,14.88658239,195.9575645,3.409974539,44.88675025,25
"-1,964,412",0,0,0,0,0,0,0,0,11.11769872,15.25011962,6.366575818,2.234161565,S,S,S,S,S,S,S,S,2.234161565,6.366575818,20.09553974,57.26523068,8.936646262,25.46630327,25
"-1,963,412",0,0,0,0,0,0,0,0,12.25294259,10.12078142,3.752067146,5.88422832,S,S,S,S,S,S,S,S,5.88422832,3.752067146,48.02298123,30.62176386,23.53691328,15.00826859,25
"-1,962,412",0,0,0,0,0,0,0,0,5.509414433,17.75012443,13.0750596,0.834349601,S,S,S,S,S,S,S,S,0.834349601,13.0750596,15.14407041,237.3221285,3.337398402,52.3002384,25
"-1,961,412",2.234404997,2.13934204,0.03649917,0.131562127,0,0,0,0,0.022915999,5.119773764,5.111785599,0.01527733,MS,M,M,M,MS,MS,MS,MS,0.146839457,5.148284769,6.505032171,228.0705659,0.587357829,20.59313908,25
"-1,960,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,959,412",5.762016244,5.761167394,0,0.000848849,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.000848849,0,0.014731805,0,0.003395397,0,25
"-1,958,412",4.90088111,4.860983569,0,0.039897541,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0.039897541,0,0.814089142,0,0.159590165,0,25
"-1,957,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,956,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,955,412",1.393653577,1.393653577,0,0,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0,0,0,0,0,0,25
"-1,954,412",5.91082784,5.91082784,0,0,1.298117037,0.074135164,0.04272676,1.266708633,0.549171218,0.044989583,0.043291841,0.547473477,MSR,MSR,MSR,MSR,MSR,M,M,M,1.81418211,0.086018601,23.38431248,1.1087563,7.256728438,0.344074403,25
"-1,953,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,952,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,951,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,950,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,949,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,948,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-1,947,412",0,0,0,0,1.150126807,0.660643224,0.441656849,0.931140432,4.317209523,1.961820148,1.357844508,3.713233883,SR,SR,SR,SR,SR,SR,SR,SR,4.644374315,1.799501357,84.9476607,32.91367584,18.57749726,7.198005428,25
"-1,946,412",0,0,0,0,2.796787466,0.586237783,0.258037679,2.468510802,6.206697373,0.971713708,0.639138602,5.8738127,SR,SR,SR,SR,SR,SR,SR,SR,8.342323502,0.897176281,92.65660632,9.964766944,33.36929401,3.588705123,25
"-1,945,412",0,0,0,0,1.703874593,0.68130826,0.429215329,1.451781662,7.130969649,0.425539125,0.245876975,6.951307499,SR,SR,SR,SR,SR,SR,SR,SR,8.403089161,0.675092304,95.11304253,7.641247378,33.61235664,2.700369215,25
"-1,944,412",0,0,0,0,0.887842202,0.357898105,0.181353565,0.711297662,0.27076719,0.117415039,0.097893772,0.251245923,SR,SR,SR,R,SR,R,R,N,0.962543585,0.279247336,83.07748855,24.10193961,3.850174341,1.116989344,25
"-1,943,412",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,25
"-991,176",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,100
"-990,176",0,0,0,0,0,0,0,0,8.377059541,8.406239338,5.447745328,5.418845685,S,S,S,S,S,S,S,S,5.418845685,5.447745328,64.68672759,65.03171311,5.418845685,5.447745328,100
"-989,176",0.003551547,0.003551547,0,0,0,0,0,0,16.5462782,16.80769829,9.677617336,9.416197251,MS,S,S,S,MS,S,S,S,9.416197251,9.677617336,56.89603697,58.47563077,9.416197251,9.677617336,100
"-988,176",0,0,0,0,0,0,0,0,33.75019628,4.165459393,2.68916811,32.27386787,S,S,S,S,S,S,S,S,32.27386787,2.68916811,95.62571904,7.967859172,32.27386787,2.68916811,100
"-987,176",0,0,0,0,0,0,0,0,30.82885168,8.622823079,5.461777876,27.66790438,S,S,S,S,S,S,S,S,27.66790438,5.461777876,89.74678871,17.71644929,27.66790438,5.461777876,100
"-986,176",2.383695515,2.437788148,0.07933261,0.025239977,0,0,0,0,15.4328833,16.73020516,5.576824902,4.279503036,MS,MS,MS,MS,MS,MS,MS,MS,4.304743014,5.656157512,24.16144569,31.7465972,4.304743014,5.656157512,100
"-985,176",0.337395134,0.344282108,0.011191219,0.004304245,0,0,0,0,1.541385124,1.665053777,1.086011318,0.962349416,MS,S,S,S,MS,S,S,S,0.966653661,1.097202537,51.45112936,58.39972676,0.966653661,1.097202537,100
"-984,176",0,0,0,0,0,0,0,0,6.392718524,0.009469379,0.009469379,6.392637517,S,S,S,S,S,N,N,N,6.392637517,0.009469379,99.99873282,0.148127576,6.392637517,0.009469379,100
"-983,176",0,0,0,0,0,0,0,0,14.53363116,0.001721693,0,14.53190946,S,S,S,S,S,N,N,N,14.53190946,0,99.98815368,0,14.53190946,0,100
"-982,176",0,0,0,0,0,0,0,0,37.08959852,0.017215199,0,37.07206263,S,S,S,S,S,N,N,N,37.07206263,0,99.95272019,0,37.07206263,0,100
"-981,176",0,0,0,0,0,0,0,0,45.05194386,0,0,45.0514139,S,S,S,S,N,N,N,N,45.0514139,0,99.99882367,0,45.0514139,0,100
"-980,176",0,0,0,0,0,0,0,0,49.52423466,0.224663583,0.020372487,49.31994356,S,S,S,S,S,N,N,N,49.31994356,0.020372487,99.58749267,0.041136399,49.31994356,0.020372487,100
"-979,176",0.805723957,0.788507281,0.008608249,0.025824925,0,0,0,0,15.57657888,5.170423244,2.334471678,12.74029991,MS,MS,S,S,MS,MS,S,S,12.76612483,2.343079927,77.92631449,14.30250649,12.76612483,2.343079927,100
"-978,176",0.741024395,0.745327683,0.094671662,0.090368374,0,0,0,0,0.80757818,0.800113364,0.461579149,0.469057466,MS,MS,N,N,MS,MS,N,N,0.55942584,0.556250811,36.1245583,35.91953287,0.55942584,0.556250811,100
"-977,176",1.753232198,1.730848113,0.109302066,0.13168615,0,0,0,0,0.231226111,0.278274765,0.118482067,0.071433414,MS,M,M,M,MS,M,M,M,0.203119564,0.227784133,10.23551682,11.47840355,0.203119564,0.227784133,100
"-976,176",5.587101245,5.456839671,0.015493454,0.145755028,0,0,0,0,1.760195812,1.986433357,1.62150725,1.395269706,MS,MS,MS,MS,MS,MS,MS,MS,1.541024733,1.637000704,20.97403604,22.28031195,1.541024733,1.637000704,100
"-975,176",0,0,0,0,0,0,0,0,6.070603077,2.235190979,2.202469916,6.037841501,S,S,S,S,S,S,S,S,6.037841501,2.202469916,99.4603242,36.28090798,6.037841501,2.202469916,100
"-974,176",0,0,0,0,0,0,0,0,2.157244905,2.737576766,2.735855401,2.15552354,S,S,S,S,S,S,S,S,2.15552354,2.735855401,99.9202054,126.8217343,2.15552354,2.735855401,100
"-973,176",0,0,0,0,0,0,0,0,2.12518032,3.928736204,3.727298387,1.923735753,S,S,S,S,S,S,S,S,1.923735753,3.727298387,90.52106002,175.3873943,1.923735753,3.727298387,100
"-972,176",0,0,0,0,0,0,0,0,1.96240329,3.005757904,2.831896305,1.788541691,S,S,S,S,S,S,S,S,1.788541691,2.831896305,91.14037365,144.30756,1.788541691,2.831896305,100
"-991,177",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,100
"-990,177",0,0,0,0,0,0,0,0,39.49276882,21.66550838,13.0054591,30.83191986,S,S,S,S,S,S,S,S,30.83191986,13.0054591,78.06978538,32.93124156,30.83191986,13.0054591,100
"-989,177",0,0,0,0,0,0,0,0,34.40718948,3.979544781,2.195510878,32.62315557,S,S,S,S,S,S,S,S,32.62315557,2.195510878,94.81493857,6.380965464,32.62315557,2.195510878,100
"-988,177",0,0,0,0,0,0,0,0,76.47384589,0.03356423,0.012909243,76.4525228,S,S,S,S,S,N,N,N,76.4525228,0.012909243,99.97211715,0.016880599,76.4525228,0.012909243,100
"-987,177",1.006776993,0.965469425,0.009464093,0.050771661,0,0,0,0,62.93583601,1.852171888,0.326133673,61.40939292,MS,MS,MS,S,MS,MS,S,S,61.46016458,0.335597766,96.11769318,0.524842121,61.46016458,0.335597766,100
"-986,177",0.024097031,0.023236402,0,0.000860629,0,0,0,0,17.59819303,1.458342364,0.537845767,16.67769643,MS,S,S,S,MS,S,S,N,16.67855706,0.537845767,94.64466311,3.052076462,16.67855706,0.537845767,100
"-985,177",0,0,0,0,0,0,0,0,0.934891857,0,0,0.934891857,S,S,N,N,N,N,N,N,0.934891857,0,100,0,0.934891857,0,100
"-984,177",0,0,0,0,0,0,0,0,2.13336016,0,0,2.133289294,S,S,S,S,N,N,N,N,2.133289294,0,99.9966782,0,2.133289294,0,100
"-983,177",0,0,0,0,0,0,0,0,3.530805359,0,0,3.530805359,S,S,S,S,N,N,N,N,3.530805359,0,100,0,3.530805359,0,100
"-982,177",0,0,0,0,0,0,0,0,2.384103532,0,0,2.384090032,S,S,S,S,N,N,N,N,2.384090032,0,99.99943375,0,2.384090032,0,100
"-981,177",0,0,0,0,0,0,0,0,2.764846614,0,0,2.764779115,S,S,S,S,N,N,N,N,2.764779115,0,99.99755867,0,2.764779115,0,100
"-980,177",0,0,0,0,0,0,0,0,15.06873019,0,0,15.06873019,S,S,S,S,N,N,N,N,15.06873019,0,100,0,15.06873019,0,100
"-979,177",0,0,0,0,0,0,0,0,2.151746842,2.860389174,2.792400649,2.083690832,S,S,S,S,S,S,S,S,2.083690832,2.792400649,96.83717393,129.7736608,2.083690832,2.792400649,100
"-978,177",0.006885078,0.040449803,0.033564725,0,0,0,0,0,5.193005333,10.96419108,9.635370862,3.864249234,MS,S,S,S,MS,S,S,S,3.864249234,9.668935587,74.31405142,185.9449877,3.864249234,9.668935587,100
"-977,177",0.586059195,0.82100835,0.315843242,0.080894087,0,0,0,0,5.481879898,2.957656962,1.888812774,4.413035709,MS,MS,S,S,MS,MS,S,S,4.493929797,2.204656015,74.06023245,36.33286329,4.493929797,2.204656015,100
"-976,177",0.781444665,0.771977926,0.005163702,0.01463044,0,0,0,0,5.622394925,4.947110391,4.503938554,5.179202842,MS,MS,S,S,MS,MS,S,S,5.193833283,4.509102255,81.10498725,70.41247976,5.193833283,4.509102255,100
"-975,177",0,0,0,0,0,0,0,0,3.201697578,8.572532535,8.335608617,2.964746662,S,S,S,S,S,S,S,S,2.964746662,8.335608617,92.59920994,260.3496556,2.964746662,8.335608617,100
"-974,177",0,0,0,0,0,0,0,0,1.565875888,1.314130685,1.268520147,1.52026535,S,S,S,S,S,S,S,N,1.52026535,1.268520147,97.08721883,81.0102612,1.52026535,1.268520147,100
"-973,177",0,0,0,0,0,0,0,0,1.010063396,1.281397141,1.240927865,0.969607619,S,S,S,N,S,S,S,N,0.969607619,1.240927865,95.99472893,122.8564336,0.969607619,1.240927865,100
"-972,177",0,0,0,0,0,0,0,0,1.024942329,0.093793228,0.08002533,1.011174431,S,S,S,N,S,N,N,N,1.011174431,0.08002533,98.65671486,7.807788569,1.011174431,0.08002533,100
"-991,178",0,0,0,0,0,0,0,0,0,0,0,0,N,N,N,N,N,N,N,N,0,0,#DIV/0!,#DIV/0!,0,0,100
"-990,178",0,0,0,0,0,0,0,0,6.32405397,6.181347784,4.639871314,4.779291632,S,S,S,S,S,S,S,S,4.779291632,4.639871314,75.57322652,73.36862298,4.779291632,4.639871314,100
"-989,178",0,0,0,0,1.237299908,0.649589406,0.559139716,1.14699859,39.21595548,16.91224713,12.50513549,34.80356331,SR,SR,SR,S,SR,SR,S,S,35.9505619,13.06427521,88.86939149,32.29474386,35.9505619,13.06427521,100
